PeakID (cmd=annotatePeaks.pl /exports/humgen/jihed/Coordinate_TOKEEP/atac_peaks/ATAC_Veronica_DN1/DN1_KO_more_accessible_allvsall.txt mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Merged-chr2-3910576-2	chr2	3910416	3910747	+	4.18	NA	Intergenic	Intergenic	-107102	NM_001347086	209630	Mm.37932	NM_172475	ENSMUSG00000026657	Frmd4a	2700017I06Rik|5330420J21|AI594879|C230040M21Rik|Frmd4|Gm13190|mKIAA1294	FERM domain containing 4A	protein-coding
Merged-chr9-99580871-2	chr9	99580756	99581077	+	4.18	NA	intron (NM_001368298, intron 4 of 6)	B2_Mm2|SINE|B2	5117	NM_031403	83703	Mm.31324	NM_031403	ENSMUSG00000032469	Dbr1	AW018415	debranching RNA lariats 1	protein-coding
Merged-chr8-119864673-1	chr8	119864515	119864832	+	4.18	NA	intron (NM_146219, intron 1 of 4)	B1_Mur3|SINE|Alu	2368	NM_146219	234796	Mm.86446	NM_146219	ENSMUSG00000031828	Klhl36	-	kelch-like 36	protein-coding
Merged-chr17-81518519-1	chr17	81518426	81518614	+	4.18	NA	intron (NM_001286684, intron 2 of 11)	intron (NM_001286684, intron 2 of 11)	219867	NM_001112798	20541	Mm.265834	NM_011406	ENSMUSG00000054640	Slc8a1	AI852629|AV344025|D930008O12Rik|Ncx1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein-coding
Merged-chr6-91092387-1	chr6	91092293	91092483	+	4.18	NA	intron (NM_018815, intron 3 of 39)	intron (NM_018815, intron 3 of 39)	24438	NM_018815	54563	Mm.28162	NM_018815	ENSMUSG00000030091	Nup210	9830001L10|AI836801|Pom210|gp190|gp210	nucleoporin 210	protein-coding
Merged-chr6-81446253-1	chr6	81446173	81446335	+	4.18	NA	Intergenic	ORR1C2|LTR|ERVL-MaLR	449409	NR_106091	102465711		NR_106091	ENSMUSG00000106154	Mir7232	mmu-mir-7232	microRNA 7232	ncRNA
Merged-chr4-62604085-1	chr4	62603985	62604186	+	4.18	NA	intron (NM_019492, intron 4 of 19)	intron (NM_019492, intron 4 of 19)	-15587	NM_001081650	50780	Mm.286753	NM_019492	ENSMUSG00000059810	Rgs3	4930506N09Rik|C2PA-RGS3|C2pa|PDZ-RGS3|RGS3S	regulator of G-protein signaling 3	protein-coding
Merged-chr16-24599992-1	chr16	24599895	24600091	+	4.18	NA	intron (NM_178665, intron 4 of 12)	intron (NM_178665, intron 4 of 12)	70679	NR_038091	624582	Mm.439775	NR_038091		Morf4l1-ps1	A730098P11Rik	mortality factor 4 like 1, pseudogene 1	pseudo
Merged-chr9-120721498-3	chr9	120721324	120721741	+	4.18	NA	Intergenic	Intergenic	144201	NR_073359	76100	Mm.48212	NR_073359	ENSMUSG00000052658	5830454E08Rik	-	RIKEN cDNA 5830454E08 gene	ncRNA
Merged-chr15-61408643-6	chr15	61408172	61409066	+	4.18	NA	Intergenic	Intergenic	365832	NR_040350	432956	Mm.404918	NR_040350	ENSMUSG00000116031	D030024E09Rik	-	RIKEN cDNA D030024E09 gene	ncRNA
Merged-chr16-21320535-1	chr16	21320425	21320646	+	4.18	NA	Intergenic	Intergenic	12821	NR_131983	76222	Mm.86031	NR_131983	ENSMUSG00000116632	Magef1	6430590I03Rik	melanoma antigen family F, 1	pseudo
Merged-chr3-15861488-3	chr3	15861339	15861621	+	4.17	NA	Intergenic	RLTR45|LTR|ERVK	-12993	NM_001173459	100038947	Mm.330924	NM_001173459	ENSMUSG00000074677	Sirpb1c	-	signal-regulatory protein beta 1C	protein-coding
Merged-chr12-32111054-2	chr12	32110895	32111223	+	4.17	NA	Intergenic	Intergenic	-49782	NM_011158	19088	Mm.25594	NM_011158	ENSMUSG00000002997	Prkar2b	AI451071|AW061005|PKARIIbeta|Pkarb2|RII(beta)	protein kinase, cAMP dependent regulatory, type II beta	protein-coding
Merged-chr11-31955811-2	chr11	31955678	31955951	+	4.17	NA	Intergenic	ORR1B1|LTR|ERVL-MaLR	-9819	NM_026262	67592	Mm.78654	NM_026262	ENSMUSG00000020299	4930524B15Rik	-	RIKEN cDNA 4930524B15 gene	protein-coding
Merged-chr17-19445076-5	chr17	19444695	19445396	+	4.17	NA	Intergenic	RLTR50A|LTR|ERVK	-59766	NM_001104562	627537	Mm.469858	NM_001104562	ENSMUSG00000091859	Vmn2r100	EG627537	vomeronasal 2, receptor 100	protein-coding
Merged-chr15-63704868-2	chr15	63704730	63705006	+	4.17	NA	Intergenic	Intergenic	103871	NM_031378	83492	Mm.335619	NM_031378	ENSMUSG00000079025	Gsdmc	Gsdmc1|Mlze	gasdermin C	protein-coding
Merged-chr6-135748638-3	chr6	135748372	135748862	+	4.17	NA	intron (NM_001363750, intron 11 of 14)	intron (NM_001363750, intron 11 of 14)	89704	NR_126088	75024	Mm.399147	NR_126088	ENSMUSG00000107396	4930425L21Rik	4930473P14Rik	RIKEN cDNA 4930425L21 gene	ncRNA
Merged-chr1-145138985-4	chr1	145138565	145139538	+	4.16	NA	Intergenic	Intergenic	-363624	NM_022881	64214	Mm.253927	NM_022881	ENSMUSG00000026357	Rgs18	-	regulator of G-protein signaling 18	protein-coding
Merged-chr8-14764184-2	chr8	14763816	14764593	+	4.16	NA	intron (NM_001145965, intron 6 of 14)	intron (NM_001145965, intron 6 of 14)	-124332	NM_012000	26889	Mm.254027	NM_012000	ENSMUSG00000026317	Cln8	mnd	ceroid-lipofuscinosis, neuronal 8	protein-coding
Merged-chr1-106030502-1	chr1	106030230	106030776	+	4.16	NA	exon (NM_001122675, exon 13 of 13)	exon (NM_001122675, exon 13 of 13)	40097	NM_001122675	227449	Mm.210188	NM_001122675	ENSMUSG00000038866	Zcchc2	9930114B20Rik|AW212015	zinc finger, CCHC domain containing 2	protein-coding
Merged-chr12-51970434-1	chr12	51970295	51970575	+	4.16	NA	intron (NM_177171, intron 1 of 35)	intron (NM_177171, intron 1 of 35)	886	NM_177171	320487	Mm.131941	NM_177171	ENSMUSG00000035181	Heatr5a	C230081H03Rik|D930036F22Rik|mKIAA1316	HEAT repeat containing 5A	protein-coding
Merged-chr7-102434630-1	chr7	102434518	102434743	+	4.16	NA	intron (NM_009287, intron 11 of 11)	intron (NM_009287, intron 11 of 11)	-7065	NM_009103	20133	Mm.197486	NM_009103	ENSMUSG00000030978	Rrm1	RnrM1	ribonucleotide reductase M1	protein-coding
Merged-chr17-59179245-1	chr17	59179163	59179328	+	4.16	NA	Intergenic	L1MEi|LINE|L1	-165923	NM_026497	67993	Mm.36507	NM_026497	ENSMUSG00000024228	Nudt12	0610016O18Rik	nudix (nucleoside diphosphate linked moiety X)-type motif 12	protein-coding
Merged-chr9-83906115-1	chr9	83905974	83906258	+	4.16	NA	Intergenic	PB1D11|SINE|Alu	-19021	NM_001305935	12040	Mm.12819	NM_199195	ENSMUSG00000032263	Bckdhb	BCKDE1B|BCKDH E1-beta	branched chain ketoacid dehydrogenase E1, beta polypeptide	protein-coding
Merged-chr6-108169753-3	chr6	108169569	108170008	+	4.16	NA	intron (NM_145937, intron 3 of 8)	(CA)n|Simple_repeat|Simple_repeat	15795	NM_145937	58911	Mm.439876	NM_145937	ENSMUSG00000030101	Sumf1	AA543204|AI463102|AI851573|FGE	sulfatase modifying factor 1	protein-coding
Merged-chr18-10800630-1	chr18	10800482	10800780	+	4.16	NA	intron (NM_001364997, intron 17 of 21)	intron (NM_001364997, intron 17 of 21)	-15079	NR_029781	723959		NR_029781	ENSMUSG00000106348	Mir1a-2	Mir1-2|Mirn1-2|mir-1a-2|mmu-mir-1-2|mmu-mir-1a-2	microRNA 1a-2	ncRNA
Merged-chr11-113153433-2	chr11	113153104	113153608	+	4.15	NA	intron (NR_015556, intron 1 of 2)	intron (NR_015556, intron 1 of 2)	48482	NR_015556	72386	Mm.266961	NR_015556	ENSMUSG00000087259	2610035D17Rik	-	RIKEN cDNA 2610035D17 gene	ncRNA
Merged-chr14-76119136-3	chr14	76118854	76119433	+	4.15	NA	intron (NM_013745, intron 5 of 9)	intron (NM_013745, intron 5 of 9)	8252	NM_013745	27275	Mm.21138	NM_013745	ENSMUSG00000022009	Nufip1	Nufip	nuclear fragile X mental retardation protein interacting protein 1	protein-coding
Merged-chr3-107159769-2	chr3	107159606	107159941	+	4.15	NA	Intergenic	Intergenic	-23370	NM_001081140	242151	Mm.245155	NM_001081140	ENSMUSG00000042861	Kcna10	Gm1962|Kcna8|Kv1.8	potassium voltage-gated channel, shaker-related subfamily, member 10	protein-coding
Merged-chr15-31522902-1	chr15	31522820	31522985	+	4.15	NA	intron (NM_172606, intron 1 of 25)	intron (NM_172606, intron 1 of 25)	8135	NM_172606	223455	Mm.272185	NM_172606	ENSMUSG00000039100	March6	3830408G03|F830029L24Rik|mKIAA0597	membrane-associated ring finger (C3HC4) 6	protein-coding
Merged-chr6-28319282-2	chr6	28319108	28319437	+	4.15	NA	intron (NM_001364596, intron 1 of 6)	intron (NM_001364596, intron 1 of 6)	-57348	NM_001364595	627049	Mm.84441	NM_001081678	ENSMUSG00000039841	Zfp800	AA407452|Znf800	zinc finger protein 800	protein-coding
Merged-chr6-101178532-1	chr6	101178309	101178757	+	4.15	NA	intron (NM_018884, intron 3 of 9)	intron (NM_018884, intron 3 of 9)	199364	NM_018884	55983	Mm.321654	NM_018884	ENSMUSG00000035357	Pdzrn3	1110020C07Rik|AI429718|AL023082|LNX3|SEMACAP3|Semcap3	PDZ domain containing RING finger 3	protein-coding
Merged-chr6-145910055-1	chr6	145909885	145910226	+	4.14	NA	Intergenic	Intergenic	-21818	NM_001310837	16651	Mm.49689	NM_010656	ENSMUSG00000030255	Sspn	Krag	sarcospan	protein-coding
Merged-chr9-118374867-7	chr9	118374584	118375077	+	4.14	NA	Intergenic	Intergenic	-55009	NR_040716	71196	Mm.73218	NR_040716	ENSMUSG00000111843	4933432G23Rik	-	RIKEN cDNA 4933432G23 gene	ncRNA
Merged-chr10-45917112-3	chr10	45916882	45917361	+	4.14	NA	Intergenic	Intergenic	109417	NR_040624	320363	Mm.123343	NR_040624	ENSMUSG00000110874	D030045P18Rik	-	RIKEN cDNA D030045P18 gene	ncRNA
Merged-chr7-106296985-7	chr7	106296701	106297308	+	4.13	NA	Intergenic	Intergenic	27524	NR_030720	668128	Mm.484022	NR_030720		Gm8989	EG668128|Gm21911	very large inducible GTPase 1 pseudogene	pseudo
Merged-chr1-117915356-1	chr1	117915220	117915494	+	4.13	NA	Intergenic	RLTR45|LTR|ERVK	395371	NR_153836	22099	Mm.426637	NM_011650	ENSMUSG00000026374	Tsn	2610034C24Rik|AU040286|C3PO|TB-RBP	translin	protein-coding
Merged-chr10-119086746-2	chr10	119086593	119086881	+	4.13	NA	Intergenic	Intergenic	-6168	NR_045348	73400	Mm.416864	NR_045348	ENSMUSG00000100681	1700064J06Rik	-	RIKEN cDNA 1700064J06 gene	ncRNA
Merged-chr5-54105733-4	chr5	54105612	54105845	+	4.13	NA	intron (NM_001081103, intron 7 of 11)	intron (NM_001081103, intron 7 of 11)	107205	NM_054083	116873	Mm.265985	NM_054083	ENSMUSG00000039156	Stim2	-	stromal interaction molecule 2	protein-coding
Merged-chr1-108041189-4	chr1	108040830	108041567	+	4.13	NA	Intergenic	Intergenic	123939	NR_102306	319596	Mm.136054	NR_102306	ENSMUSG00000100457	D830032E09Rik	-	RIKEN cDNA D830032E09 gene	ncRNA
Merged-chr2-122484006-1	chr2	122483912	122484101	+	4.13	NA	promoter-TSS (NM_001085518)	promoter-TSS (NM_001085518)	-935	NM_001085518	381417	Mm.482295	NM_001085518	ENSMUSG00000079071	Gm14085	-	predicted gene 14085	protein-coding
Merged-chr3-136418782-2	chr3	136418692	136418922	+	4.13	NA	Intergenic	Intergenic	30542	NR_040592	70055	Mm.261063	NR_040592	ENSMUSG00000099508	1700030L20Rik	-	RIKEN cDNA 1700030L20 gene	ncRNA
Merged-chr9-50922513-2	chr9	50922249	50922695	+	4.13	NA	intron (NM_178710, intron 4 of 15)	intron (NM_178710, intron 4 of 15)	65548	NM_001286553	73699	Mm.7726	NM_028614	ENSMUSG00000032058	Ppp2r1b	2410091N08Rik|AI790395	protein phosphatase 2, regulatory subunit A, beta	protein-coding
Merged-chr11-106032193-7	chr11	106031967	106032384	+	4.13	NA	intron (NM_001037712, intron 12 of 12)	IAPEz-int|LTR|ERVK	-4697	NM_027946	71833	Mm.307455	NM_027946	ENSMUSG00000049354	Dcaf7	1700012F10Rik|2610037L01Rik|C86529|HAN11|Wdr68	DDB1 and CUL4 associated factor 7	protein-coding
Merged-chr11-98660734-4	chr11	98660376	98661019	+	4.13	NA	Intergenic	RLTR20A4|LTR|ERVK	-3654	NM_021347	57911	Mm.458085	NM_021347	ENSMUSG00000017204	Gsdma	BB149167|Gsdm|Gsdm1|Gsdma1|H312E	gasdermin A	protein-coding
Merged-chr13-43295396-1	chr13	43295309	43295485	+	4.13	NA	intron (NM_001033399, intron 1 of 1)	RSINE1|SINE|B4	8775	NM_001033399	328232	Mm.441399	NM_001033399	ENSMUSG00000051335	Gfod1	9630032O13|AI850995	glucose-fructose oxidoreductase domain containing 1	protein-coding
Merged-chr2-58290245-1	chr2	58290130	58290361	+	4.13	NA	intron (NM_001033369, intron 2 of 7)	intron (NM_001033369, intron 2 of 7)	13466	NR_040365	100502932	Mm.417207	NR_040365	ENSMUSG00000086995	Gm13544	-	predicted gene 13544	ncRNA
Merged-chr1-192229228-3	chr1	192229073	192229503	+	4.13	NA	intron (NM_001038607, intron 3 of 10)	intron (NM_001038607, intron 3 of 10)	38511	NM_001038607	16510	Mm.4489	NM_010600	ENSMUSG00000058248	Kcnh1	EAG1|Kv10.1|M-eag	potassium voltage-gated channel, subfamily H (eag-related), member 1	protein-coding
Merged-chr13-117662880-1	chr13	117662795	117662967	+	4.13	NA	intron (NM_010408, intron 2 of 7)	intron (NM_010408, intron 2 of 7)	57130	NR_045508	71100	Mm.414841	NR_045508	ENSMUSG00000079048	4933413L06Rik	-	RIKEN cDNA 4933413L06 gene	ncRNA
Merged-chr18-43967972-4	chr18	43967813	43968178	+	4.13	NA	intron (NM_001081180, intron 3 of 31)	intron (NM_001081180, intron 3 of 31)	4754	NM_001081180	72432	Mm.35369	NM_001081180	ENSMUSG00000055561	Spink5	2310065D10Rik|AV238912|LEKT1|LETK1|VAKT1	serine peptidase inhibitor, Kazal type 5	protein-coding
Merged-chr18-47276786-2	chr18	47276640	47276922	+	4.13	NA	intron (NM_001311097, intron 16 of 17)	intron (NM_001311097, intron 16 of 17)	92087	NM_018744	20358	Mm.40909	NM_018744	ENSMUSG00000019647	Sema6a	A730020P05Rik|AI851735|Sema6A-1|Semaq|VIa	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A	protein-coding
Merged-chr7-105563688-4	chr7	105563431	105563923	+	4.13	NA	intron (NM_001253885, intron 11 of 13)	intron (NM_001253885, intron 11 of 13)	5100	NM_001310600	11785	Mm.38469	NM_009685	ENSMUSG00000037032	Apbb1	Fe65|Rir	amyloid beta (A4) precursor protein-binding, family B, member 1	protein-coding
Merged-chr1-194148925-1	chr1	194148843	194149008	+	4.13	NA	Intergenic	Intergenic	73834	NR_040477	74942	Mm.60689	NR_040477	ENSMUSG00000103692	4930503O07Rik	-	RIKEN cDNA 4930503O07 gene	ncRNA
Merged-chr10-86847267-4	chr10	86847040	86847458	+	4.13	NA	intron (NM_138673, intron 65 of 68)	intron (NM_138673, intron 65 of 68)	68244	NM_175331	103466	Mm.200446	NM_175331	ENSMUSG00000054027	Nt5dc3	AU040402|AW540062|C630002B14Rik|TU12B1-TY	5'-nucleotidase domain containing 3	protein-coding
Merged-chr13-88849954-6	chr13	88849805	88850079	+	4.12	NA	intron (NM_001037987, intron 1 of 10)	intron (NM_001037987, intron 1 of 10)	28470	NM_001037987	13612	Mm.125580	NM_010103	ENSMUSG00000034488	Edil3	Del-1|Del1|Sox2-cre|Sox2Cre|Tg(Sox2-cre)1Amc	EGF-like repeats and discoidin I-like domains 3	protein-coding
Merged-chr15-81859961-4	chr15	81859618	81860215	+	4.12	NA	Intergenic	Intergenic	-1590	NM_020507	57259	Mm.323595	NM_020507	ENSMUSG00000048546	Tob2	2900090N22Rik|4930545K18Rik|AV071822|mKIAA1663	transducer of ERBB2, 2	protein-coding
Merged-chr9-116203772-2	chr9	116203370	116203970	+	4.12	NA	Intergenic	MusHAL1|LINE|L1	14490	NR_152204	100043817	Mm.404276	NR_152204		Gm4668	-	predicted gene 4668	ncRNA
Merged-chr4-142302570-1	chr4	142302360	142302781	+	4.12	NA	Intergenic	Intergenic	-63169	NM_001109685	71529	Mm.255986	NM_144531	ENSMUSG00000040606	Kazn	2310007B04Rik|9030409G11Rik|AI256607|AI666764|AW061099|Kaz|Kazrin	kazrin, periplakin interacting protein	protein-coding
Merged-chr15-78385822-1	chr15	78385716	78385929	+	4.12	NA	intron (NM_001163613, intron 2 of 4)	intron (NM_001163613, intron 2 of 4)	2947	NM_001163613	73376	Mm.73222	NM_028522	ENSMUSG00000062154	Tex33	1700061J05Rik|Ean57	testis expressed 33	protein-coding
Merged-chr11-83628950-3	chr11	83628812	83629147	+	4.12	NA	Intergenic	Intergenic	20399	NM_011337	20302	Mm.1282	NM_011337	ENSMUSG00000000982	Ccl3	AI323804|G0S19-1|LD78alpha|MIP-1alpha|MIP1-(a)|MIP1-alpha|Mip1a|Scya3	chemokine (C-C motif) ligand 3	protein-coding
Merged-chr13-45371912-4	chr13	45371739	45372129	+	4.12	NA	Intergenic	Intergenic	-17808	NM_153789	218203	Mm.212855	NM_153789	ENSMUSG00000038175	Mylip	9430057C20Rik|Mir	myosin regulatory light chain interacting protein	protein-coding
Merged-chr6-6684901-2	chr6	6684781	6685021	+	4.12	NA	Intergenic	Intergenic	-106243	NM_009169	20422	Mm.2469	NM_009169	ENSMUSG00000042541	Sem1	DSS1|Shfdg1|Shfg|Shfm1	SEM1, 26S proteasome complex subunit	protein-coding
Merged-chr1-12843320-3	chr1	12843167	12843523	+	4.11	NA	intron (NM_172294, intron 18 of 21)	B1F|SINE|Alu	124800	NM_172294	240725	Mm.45563	NM_172294	ENSMUSG00000016918	Sulf1	AI467640|AW121680|mKIAA1077	sulfatase 1	protein-coding
Merged-chr12-86665966-3	chr12	86665806	86666262	+	4.11	NA	Intergenic	Intergenic	-12666	NM_177354	238328	Mm.216101	NM_177354	ENSMUSG00000021256	Vash1	AI834978|D930046M13Rik|G630009D10Rik|TTCP 1	vasohibin 1	protein-coding
Merged-chr6-72139792-1	chr6	72139600	72139986	+	4.11	NA	intron (NM_001035228, intron 3 of 6)	intron (NM_001035228, intron 3 of 6)	-16596	NR_045165	71265	Mm.442035	NR_045163	ENSMUSG00000108709	4933431G14Rik	4930565C19Rik	RIKEN cDNA 4933431G14 gene	ncRNA
Merged-chr14-76798726-1	chr14	76798598	76798855	+	4.11	NA	Intergenic	Intergenic	38595	NR_153763	73883	Mm.489041	NR_153763		4930431P22Rik	-	RIKEN cDNA 4930431P22 gene	ncRNA
Merged-chr18-12836999-2	chr18	12836882	12837134	+	4.11	NA	intron (NM_001252491, intron 1 of 12)	intron (NM_001252491, intron 1 of 12)	-17101	NR_045524	64291	Mm.259470	NM_020573	ENSMUSG00000044252	Osbpl1a	G430090F17Rik|Gm753|ORP-1|Osbpl1b	oxysterol binding protein-like 1A	protein-coding
Merged-chr4-35367679-1	chr4	35367556	35367804	+	4.11	NA	Intergenic	Intergenic	-141844	NM_028466	73205	Mm.331544	NM_028466	ENSMUSG00000028300	C9orf72	3110043O21Rik|AI840585	C9orf72, member of C9orf72-SMCR8 complex	protein-coding
Merged-chr7-113688901-1	chr7	113688831	113688972	+	4.11	NA	Intergenic	Intergenic	-77097	NM_145584	233744	Mm.334160	NM_145584	ENSMUSG00000038156	Spon1	AI666765|AW455831|BC020531|D330035F22Rik|FSP	spondin 1, (f-spondin) extracellular matrix protein	protein-coding
Merged-chr7-86321474-1	chr7	86321289	86321661	+	4.11	NA	exon (NM_146621, exon 1 of 1)	exon (NM_146621, exon 1 of 1)	475	NM_146621	258614	Mm.271467	NM_146621	ENSMUSG00000054498	Olfr308	MOR104-1	olfactory receptor 308	protein-coding
Merged-chr12-96199130-1	chr12	96199033	96199228	+	4.11	NA	Intergenic	Intergenic	-151908	NR_103800	69423	Mm.46121	NM_027076		1700019M22Rik	-	NFX-like protein	pseudo
Merged-chr11-8069028-1	chr11	8068925	8069133	+	4.11	NA	Intergenic	LTR33A|LTR|ERVL	595506	NM_001083587	319939	Mm.337820	NM_001083587	ENSMUSG00000020422	Tns3	BC023928|F830010I22Rik|TEM6|Tens1	tensin 3	protein-coding
Merged-chr14-118161581-3	chr14	118161206	118161898	+	4.11	NA	intron (NM_021434, intron 7 of 8)	intron (NM_021434, intron 7 of 8)	24425	NM_021434	58245	Mm.275411	NM_021434	ENSMUSG00000022131	Gpr180	AB041545|E130016I23Rik|Itr	G protein-coupled receptor 180	protein-coding
Merged-chr6-23640523-1	chr6	23640368	23640680	+	4.10	NA	intron (NM_153163, intron 2 of 29)	L2a|LINE|L2	9781	NM_198251	386611	Mm.436547	NM_198251	ENSMUSG00000051956	Rnf133	Greul2	ring finger protein 133	protein-coding
Merged-chr11-95333456-1	chr11	95333393	95333521	+	4.10	NA	Intergenic	Intergenic	-3561	NM_172543	215512	Mm.262113	NM_172543	ENSMUSG00000038893	Fam117a	5730593F17Rik|AW548096	family with sequence similarity 117, member A	protein-coding
Merged-chr6-61127381-1	chr6	61127202	61127561	+	4.10	NA	Intergenic	Lx8|LINE|L1	-52944	NM_183310	232035	Mm.150324	NM_183310	ENSMUSG00000039578	Ccser1	6230405M12Rik|C130092O11Rik|Fam190a	coiled-coil serine rich 1	protein-coding
Merged-chr17-82617914-1	chr17	82617729	82618100	+	4.10	NA	Intergenic	Intergenic	460311	NR_045094	100503434	Mm.187281	NR_045094	ENSMUSG00000117399	Gm19689	-	predicted gene, 19689	ncRNA
Merged-chr10-35999042-5	chr10	35998892	35999204	+	4.10	NA	Intergenic	RLTR45|LTR|ERVK	-507759	NM_001253355	319415	Mm.332442	NM_001081208	ENSMUSG00000044499	Hs3st5	D930005L05Rik|Gm1151|Hs3ost5	heparan sulfate (glucosamine) 3-O-sulfotransferase 5	protein-coding
Merged-chr6-115774141-4	chr6	115773933	115774328	+	4.10	NA	promoter-TSS (NM_025958)	promoter-TSS (NM_025958)	-427	NM_025958	67088	Mm.277683	NM_025958	ENSMUSG00000030319	Cand2	2210404G23Rik|Tp120b|mKIAA0667	cullin-associated and neddylation-dissociated 2 (putative)	protein-coding
Merged-chr2-120170959-2	chr2	120170835	120171144	+	4.10	NA	intron (NM_177845, intron 17 of 19)	intron (NM_177845, intron 17 of 19)	-16414	NM_133838	98878	Mm.132226	NM_133838	ENSMUSG00000027293	Ehd4	2210022F10Rik|AI197390|AI846352|AV006278|Past2	EH-domain containing 4	protein-coding
Merged-chr15-82045111-1	chr15	82045009	82045215	+	4.10	NA	intron (NM_011482, intron 1 of 2)	B2_Mm1a|SINE|B2	2486	NM_011482	20826	Mm.299312	NM_011482	ENSMUSG00000063480	Snu13	FA-1|Fta1|Nhp2l1|Ssfa1	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	protein-coding
Merged-chr7-132242974-4	chr7	132242692	132243331	+	4.10	NA	intron (NM_029935, intron 6 of 7)	intron (NM_029935, intron 6 of 7)	-72653	NR_028578	100043682	Mm.482794	NR_028578	ENSMUSG00000109270	Gm10584	-	predicted gene 10584	ncRNA
Merged-chr12-58268589-8	chr12	58268040	58269153	+	4.10	NA	exon (NM_025809, exon 1 of 1)	exon (NM_025809, exon 1 of 1)	662	NM_025809	66864	Mm.280563	NM_025809	ENSMUSG00000045930	Clec14a	1200003C23Rik|AI642649	C-type lectin domain family 14, member a	protein-coding
Merged-chr6-140255520-3	chr6	140255301	140255741	+	4.09	NA	Intergenic	Intergenic	-168578	NM_144920	109135	Mm.247670	NM_144920	ENSMUSG00000030231	Plekha5	2810431N21Rik|AI428202|AK129423|AMH-Cre|Ayu21-9|Gt(pU21)9Imeg|Pepp2|Tg(AMH-cre)1Flor	pleckstrin homology domain containing, family A member 5	protein-coding
Merged-chr17-71913460-1	chr17	71913362	71913560	+	4.09	NA	intron (NM_007439, intron 12 of 28)	intron (NM_007439, intron 12 of 28)	131514	NM_030179	78785	Mm.196382	NM_030179	ENSMUSG00000024059	Clip4	1700024K14Rik|1700074B05Rik|4833417L20Rik|5830409B12Rik|Rsnl2	CAP-GLY domain containing linker protein family, member 4	protein-coding
Merged-chr17-23804763-1	chr17	23804650	23804878	+	4.09	NA	intron (NM_175229, intron 1 of 13)	intron (NM_175229, intron 1 of 13)	1539	NM_001368687	75956	Mm.5222	NM_175229	ENSMUSG00000039218	Srrm2	5033413A03Rik|AA410130|SRm300|mKIAA0324	serine/arginine repetitive matrix 2	protein-coding
Merged-chr9-70842809-1	chr9	70842626	70842993	+	4.09	NA	intron (NM_001324473, intron 1 of 8)	intron (NM_001324473, intron 1 of 8)	91999	NM_008280	15450	Mm.390187	NM_008280	ENSMUSG00000032207	Lipc	AI256194|HL|Hpl	lipase, hepatic	protein-coding
Merged-chr6-58279943-2	chr6	58279774	58280120	+	4.09	NA	Intergenic	RLTR45|LTR|ERVK	14773	NM_134180	171198	Mm.222640	NM_134180	ENSMUSG00000115705	Vmn1r28	V1rc25	vomeronasal 1 receptor 28	protein-coding
Merged-chr6-82956757-6	chr6	82956548	82957037	+	4.09	NA	intron (NM_033079, intron 2 of 9)	intron (NM_033079, intron 2 of 9)	9870	NM_033079	110958	Mm.100652	NM_033079	ENSMUSG00000030041	M1ap	D6Mm5e	meiosis 1 associated protein	protein-coding
Merged-chr11-77526321-1	chr11	77526259	77526385	+	4.08	NA	Intergenic	B4A|SINE|B4	11205	NM_026185	67477	Mm.432526	NM_026185	ENSMUSG00000000686	Abhd15	1300007F04Rik	abhydrolase domain containing 15	protein-coding
Merged-chr13-8713614-3	chr13	8713430	8713945	+	4.08	NA	non-coding (NR_110345, exon 7 of 11)	non-coding (NR_110345, exon 7 of 11)	157357	NM_172445	207615	Mm.284654	NM_172445	ENSMUSG00000021147	Wdr37	-	WD repeat domain 37	protein-coding
