PeakID (cmd=annotatePeaks.pl /exports/humgen/jihed/Coordinate_TOKEEP/atac_peaks/ATAC_Veronica_DN1/DN1_KO_less_accessible_allvsall.txt mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Merged-chr6-42313149-1	chr6	42313093	42313206	+	4.22	NA	exon (NM_001363712, exon 22 of 24)	exon (NM_001363712, exon 22 of 24)	11491	NM_001113327	76156	Mm.234314	NM_029528	ENSMUSG00000029861	Fam131b	6330503C03Rik|6530406I18Rik|AV277466	family with sequence similarity 131, member B	protein-coding
Merged-chr8-26952094-1	chr8	26952010	26952179	+	4.22	NA	Intergenic	MTA_Mm|LTR|ERVL-MaLR	-25242	NM_001110508	353310	Mm.212469	NM_001101502	ENSMUSG00000085795	Zfp703	1110032O19Rik|AI430822|AL022941|Csmn1|End2|Zeppo1|Znf703|Zpo1	zinc finger protein 703	protein-coding
Merged-chr4-54374840-1	chr4	54374743	54374938	+	4.22	NA	Intergenic	Intergenic	548795	NM_028053	52076	Mm.27184	NM_028053	ENSMUSG00000028420	Tmem38b	1600017F22Rik|AA437809|AV051057|D4Ertd89e|TRIC-B|mg33b	transmembrane protein 38B	protein-coding
Merged-chr12-19387768-6	chr12	19387315	19388247	+	4.22	NA	Intergenic	CpG	873271	NM_001201330	236366	Mm.352227	NM_001033157	ENSMUSG00000073197	5730507C01Rik	-	RIKEN cDNA 5730507C01 gene	protein-coding
Merged-chr9-3028593-4	chr9	3028511	3028694	+	4.22	NA	Intergenic	GSAT_MM|Satellite|Satellite	10141	NR_039546	100628572		NR_039546	ENSMUSG00000106183	Mir101c	mir-101c|mmu-mir-101c	microRNA 101c	ncRNA
Merged-chr2-172579319-1	chr2	172579241	172579398	+	4.22	NA	Intergenic	Intergenic	28328	NM_001159696	21420	Mm.3629	NM_009335	ENSMUSG00000028640	Tfap2c	AA409384|AP2gamma|Ap-2.2|Stra2|Tcfap2c	transcription factor AP-2, gamma	protein-coding
Merged-chr8-53237709-1	chr8	53237655	53237764	+	4.21	NA	Intergenic	Lx2A1|LINE|L1	-273993	NM_001005847	11593	Mm.334535	NM_001005847	ENSMUSG00000031521	Aga	AW060726	aspartylglucosaminidase	protein-coding
Merged-chr7-72383337-1	chr7	72383253	72383423	+	4.21	NA	Intergenic	RMER19B|LTR|ERVK	-76743	NM_001024703	244049	Mm.217412	NM_001024703	ENSMUSG00000032776	Mctp2	Gm489	multiple C2 domains, transmembrane 2	protein-coding
Merged-chr12-29070584-1	chr12	29070467	29070703	+	4.21	NA	Intergenic	Intergenic	-71344	NR_154987	102633526	Mm.134217	NR_154987		Gm31333	-	predicted gene, 31333	ncRNA
Merged-chr6-4069931-1	chr6	4069851	4070012	+	4.21	NA	Intergenic	Intergenic	16999	NM_009748	12068	Mm.286457	NM_009748	ENSMUSG00000032757	Bet1	AW555236|Bet-1	Bet1 golgi vesicular membrane trafficking protein	protein-coding
Merged-chr17-8868975-1	chr17	8868823	8869128	+	4.21	NA	intron (NM_001347321, intron 1 of 21)	intron (NM_001347321, intron 1 of 21)	18990	NM_001347321	23984	Mm.87161	NM_011866	ENSMUSG00000023868	Pde10a	-	phosphodiesterase 10A	protein-coding
Merged-chr10-80545350-2	chr10	80545024	80545565	+	4.21	NA	intron (NM_025852, intron 7 of 14)	intron (NM_025852, intron 7 of 14)	-6170	NM_026094	67331	Mm.52511	NM_026094	ENSMUSG00000003341	Atp8b3	1700042F02Rik|1700056N23Rik|ATPIK|SAPLT	ATPase, class I, type 8B, member 3	protein-coding
Merged-chr7-30334444-1	chr7	30334372	30334518	+	4.21	NA	Intergenic	MTC|LTR|ERVL-MaLR	-12070	NM_001033140	68332	Mm.6844	NM_001033140	ENSMUSG00000074211	Sdhaf1	0610010E21Rik|AI430885|AW490662|Lyrm8	succinate dehydrogenase complex assembly factor 1	protein-coding
Merged-chr9-31578624-1	chr9	31578479	31578770	+	4.21	NA	Intergenic	Intergenic	-114386	NM_144936	235135	Mm.390134	NM_144936	ENSMUSG00000041737	Tmem45b	BC018222	transmembrane protein 45b	protein-coding
Merged-chr8-77786002-1	chr8	77785930	77786076	+	4.20	NA	Intergenic	Tigger5|DNA|TcMar-Tigger	-61551	NM_010332	13617	Mm.283168	NM_010332	ENSMUSG00000031616	Ednra	AEA001|ET-AR|ETa|Gpcr10|Mhdaaea1	endothelin receptor type A	protein-coding
Merged-chr11-11340172-1	chr11	11340090	11340256	+	4.20	NA	intron (NM_001185153, intron 7 of 7)	intron (NM_001185153, intron 7 of 7)	122246	NM_001185153	53604	Mm.9500	NM_015785	ENSMUSG00000020193	Zpbp	4930486K01Rik|Iam38|Sp38	zona pellucida binding protein	protein-coding
Merged-chr3-97129812-1	chr3	97129667	97129959	+	4.20	NA	Intergenic	RLTR9E|LTR|ERVK	-28964	NM_019800	66659	Mm.101368	NM_019800	ENSMUSG00000028093	Acp6	5730559A09Rik|ACPL1|AU022842|mPACPL1	acid phosphatase 6, lysophosphatidic	protein-coding
Merged-chr8-73197933-1	chr8	73197849	73198019	+	4.20	NA	intron (NM_001317391, intron 3 of 15)	intron (NM_001317391, intron 3 of 15)	155606	NM_001317391	16795	Mm.324371	NM_010687	ENSMUSG00000004383	Large1	BPFD#36|Gyltl1a|Large|Mbp-1|Mbp1|enr|fg|froggy|myd	LARGE xylosyl- and glucuronyltransferase 1	protein-coding
Merged-chr19-40788725-4	chr19	40788498	40788918	+	4.19	NA	Intergenic	Intergenic	-42571	NM_172839	240665	Mm.309	NM_172839	ENSMUSG00000025010	Ccnj	D430039C20Rik	cyclin J	protein-coding
Merged-chr3-146049142-1	chr3	146049055	146049230	+	4.19	NA	intron (NM_172864, intron 18 of 22)	intron (NM_172864, intron 18 of 22)	58894	NM_172864	242253	Mm.235040	NM_172864	ENSMUSG00000043020	Wdr63	4931433A13Rik|IC140|Ida7	WD repeat domain 63	protein-coding
Merged-chr19-10213545-1	chr19	10213431	10213661	+	4.19	NA	intron (NM_001033481, intron 21 of 25)	intron (NM_001033481, intron 21 of 25)	7513	NM_001163431	69038	Mm.375100	NM_026919	ENSMUSG00000036372	Tmem258	1810006K21Rik	transmembrane protein 258	protein-coding
Merged-chr10-95300034-2	chr10	95299863	95300162	+	4.19	NA	intron (NM_001330175, intron 2 of 2)	intron (NM_001330175, intron 2 of 2)	23697	NM_001330138	12905	Mm.473739	NM_009950	ENSMUSG00000045867	Cradd	RAIDD	CASP2 and RIPK1 domain containing adaptor with death domain	protein-coding
Merged-chr8-70157010-1	chr8	70156943	70157079	+	4.19	NA	intron (NM_001045484, intron 1 of 8)	intron (NM_001045484, intron 1 of 8)	4250	NM_001045484	17259	Mm.432505	NM_008578	ENSMUSG00000079033	Mef2b	AI451606	myocyte enhancer factor 2B	protein-coding
Merged-chr13-70981361-3	chr13	70981212	70981497	+	4.18	NA	Intergenic	B4|SINE|B4	98406	NR_157373	77166	Mm.159859	NM_029873		8030423J24Rik	-	RIKEN cDNA 8030423J24 gene	ncRNA
Merged-chr4-103065183-3	chr4	103065081	103065372	+	4.18	NA	intron (NM_146254, intron 9 of 16)	intron (NM_146254, intron 9 of 16)	-37955	NM_001290648	23919	Mm.100163	NM_011831	ENSMUSG00000066090	Insl5	RIF2	insulin-like 5	protein-coding
Merged-chr12-107762337-2	chr12	107762226	107762457	+	4.18	NA	Intergenic	Intergenic	-26853	NR_045973	74968	Mm.359821	NR_045973	ENSMUSG00000085641	4930465M20Rik	4930431H15Rik	RIKEN cDNA 4930465M20 gene	ncRNA
Merged-chr15-79364456-1	chr15	79364400	79364513	+	4.17	NA	intron (NM_001253819, intron 8 of 9)	intron (NM_001253819, intron 8 of 9)	10844	NR_035464	100316695		NR_035464	ENSMUSG00000088901	Mir1943	mir-1943|mmu-mir-1943	microRNA 1943	ncRNA
Merged-chr8-80204814-1	chr8	80204698	80204931	+	4.17	NA	Intergenic	Intergenic	-146806	NM_020259	15245	Mm.254493	NM_020259	ENSMUSG00000064325	Hhip	Hhip1	Hedgehog-interacting protein	protein-coding
Merged-chr5-34053890-1	chr5	34053785	34053997	+	4.17	NA	intron (NM_181857, intron 18 of 24)	intron (NM_181857, intron 18 of 24)	57907	NM_001001985	269642	Mm.274610	NM_001001985	ENSMUSG00000048142	Nat8l	1110038O08Rik|Shati	N-acetyltransferase 8-like	protein-coding
Merged-chr19-38427674-1	chr19	38427558	38427792	+	4.17	NA	Intergenic	ORR1A4-int|LTR|ERVL-MaLR	31695	NM_175507	240660	Mm.262085	NM_175507	ENSMUSG00000044026	Slc35g1	AA590464|D330039I19Rik|Tmem20	solute carrier family 35, member G1	protein-coding
Merged-chr9-73131665-1	chr9	73131527	73131804	+	4.17	NA	Intergenic	Intergenic	18196	NM_198609	225215	Mm.379366	NM_198609	ENSMUSG00000032215	Rsl24d1	2410159K22Rik	ribosomal L24 domain containing 1	protein-coding
Merged-chr6-88132089-1	chr6	88131989	88132191	+	4.17	NA	Intergenic	Intergenic	-27832	NR_105795	102465196		NR_105795	ENSMUSG00000099095	Mir6376	Gm27778|mmu-mir-6376	microRNA 6376	ncRNA
Merged-chr19-11785662-1	chr19	11785582	11785743	+	4.17	NA	intron (NM_001025307, intron 7 of 10)	intron (NM_001025307, intron 7 of 10)	15247	NM_025606	94063	Mm.203928	NM_025606	ENSMUSG00000024683	Mrpl16	2310039D06Rik	mitochondrial ribosomal protein L16	protein-coding
Merged-chr16-95347670-2	chr16	95347378	95347841	+	4.17	NA	Intergenic	Intergenic	-87907	NR_153766	102633941	Mm.384086	NR_153766		Gm31641	-	predicted gene, 31641	ncRNA
Merged-chr4-139276493-1	chr4	139276426	139276562	+	4.17	NA	intron (NM_001037761, intron 4 of 9)	intron (NM_001037761, intron 4 of 9)	34214	NM_145384	212555	Mm.45131	NM_145384	ENSMUSG00000028744	Pqlc2	BC019216	PQ loop repeat containing 2	protein-coding
Merged-chr3-129930483-3	chr3	129930326	129930607	+	4.17	NA	intron (NM_001293644, intron 3 of 6)	intron (NM_001293644, intron 3 of 6)	29051	NM_009811	12368	Mm.281379	NM_009811	ENSMUSG00000027997	Casp6	CASP-6|Mch2	caspase 6	protein-coding
Merged-chr19-29187970-1	chr19	29187917	29188024	+	4.17	NA	Intergenic	URR1B|DNA|hAT-Charlie	52691	NR_029778	724062		NR_029778	ENSMUSG00000065556	Mir101b	Mirn101b|mir-101b	microRNA 101b	ncRNA
Merged-chr14-73309842-1	chr14	73309776	73309909	+	4.17	NA	intron (NM_009029, intron 2 of 26)	B4|SINE|B4	15980	NM_009029	19645	Mm.273862	NM_009029	ENSMUSG00000022105	Rb1	Rb|Rb-1|pRb|pp105	RB transcriptional corepressor 1	protein-coding
Merged-chr3-115654077-1	chr3	115653998	115654157	+	4.17	NA	Intergenic	L2|LINE|L2	60978	NM_007901	13609	Mm.982	NM_007901	ENSMUSG00000045092	S1pr1	AI849002|Edg1|Lpb1|S1p|S1p1	sphingosine-1-phosphate receptor 1	protein-coding
Merged-chr2-111754613-1	chr2	111754505	111754723	+	4.17	NA	exon (NM_146887, exon 1 of 1)	exon (NM_146887, exon 1 of 1)	363	NM_146887	258889	Mm.473590	NM_146887	ENSMUSG00000057149	Olfr1301	MOR248-5	olfactory receptor 1301	protein-coding
Merged-chr9-98819465-1	chr9	98819304	98819627	+	4.17	NA	intron (NR_045332, intron 1 of 2)	intron (NR_045332, intron 1 of 2)	622	NR_045332	331011	Mm.271554	NR_045332	ENSMUSG00000102013	E330023G01Rik	E330023G01	RIKEN cDNA E330023G01 gene	ncRNA
Merged-chr19-29703049-2	chr19	29702821	29703313	+	4.16	NA	intron (NM_029993, intron 2 of 4)	intron (NM_029993, intron 2 of 4)	5126	NM_029993	77836	Mm.138437	NM_029993	ENSMUSG00000024806	Mlana	A930034P04Rik|Mart1	melan-A	protein-coding
Merged-chr14-22271055-1	chr14	22270891	22271220	+	4.14	NA	intron (NM_028275, intron 2 of 6)	B4|SINE|B4	251343	NM_028275	76633	Mm.489898	NM_028275	ENSMUSG00000063458	Lrmda	1700112E06Rik|2700009F18Rik	leucine rich melanocyte differentiation associated	protein-coding
Merged-chr16-95419384-1	chr16	95419328	95419441	+	4.14	NA	intron (NM_001302179, intron 2 of 9)	intron (NM_001302179, intron 2 of 9)	39964	NM_001302153	13876	Mm.164531	NM_133659	ENSMUSG00000040732	Erg	D030036I24Rik	ETS transcription factor	protein-coding
Merged-chr13-88581068-2	chr13	88580969	88581185	+	4.14	NA	Intergenic	RLTR30E_MM|LTR|ERV1	-240395	NM_001037987	13612	Mm.125580	NM_010103	ENSMUSG00000034488	Edil3	Del-1|Del1|Sox2-cre|Sox2Cre|Tg(Sox2-cre)1Amc	EGF-like repeats and discoidin I-like domains 3	protein-coding
Merged-chr2-169779054-1	chr2	169778942	169779167	+	4.14	NA	intron (NM_080455, intron 1 of 1)	intron (NM_080455, intron 1 of 1)	146545	NM_001363023	228911	Mm.315789	NM_080455	ENSMUSG00000047907	Tshz2	2900073F20Rik|B830045G17|Mtsh2|Sdccag33l|Tsh2|Zfp218|mKIAA4248|teashirt2	teashirt zinc finger family member 2	protein-coding
Merged-chr10-4426849-1	chr10	4426772	4426928	+	4.14	NA	intron (NM_001358796, intron 4 of 13)	intron (NM_001358796, intron 4 of 13)	2316	NR_002891	433224	Mm.153111	NR_002891	ENSMUSG00000112693	Gm5512	EG433224	required for meiotic nuclear division 1 pseudogene	pseudo
Merged-chr11-82837257-1	chr11	82837183	82837332	+	4.14	NA	intron (NM_001164570, intron 1 of 7)	intron (NM_001164570, intron 1 of 7)	-8214	NM_026097	67338	Mm.341608	NM_026097	ENSMUSG00000020696	Rffl	1700051E09Rik|4930516L10Rik|BG080975|Carp2	ring finger and FYVE like domain containing protein	protein-coding
Merged-chr12-82295508-1	chr12	82295427	82295591	+	4.13	NA	intron (NM_001167983, intron 3 of 23)	intron (NM_001167983, intron 3 of 23)	-15840	NM_172579	217692	Mm.261333	NM_172579	ENSMUSG00000042700	Sipa1l1	4931426N11Rik|AW213287|Spar|mKIAA0440	signal-induced proliferation-associated 1 like 1	protein-coding
Merged-chr7-27281198-1	chr7	27281140	27281258	+	4.13	NA	exon (NM_010950, exon 10 of 10)	exon (NM_010950, exon 10 of 10)	22438	NM_010950	18223	Mm.458153	NM_010950	ENSMUSG00000063160	Numbl	nbl	numb-like	protein-coding
Merged-chr6-92904193-1	chr6	92904081	92904306	+	4.13	NA	intron (NM_175314, intron 9 of 39)	intron (NM_175314, intron 9 of 39)	-36389	NR_015530	330385	Mm.483472	NR_015530	ENSMUSG00000097462	9530026P05Rik	B430306B02	RIKEN cDNA 9530026P05 gene	ncRNA
Merged-chr16-16709523-1	chr16	16709422	16709626	+	4.12	NA	non-coding (NR_045920, exon 5 of 6)	non-coding (NR_045920, exon 5 of 6)	8597	NR_045920	74066	Mm.61161	NM_028739	ENSMUSG00000116096	4933404G15Rik	4933401J20Rik	RIKEN cDNA 4933404G15 gene	ncRNA
Merged-chr18-14004492-1	chr18	14004421	14004565	+	4.12	NA	Intergenic	Intergenic	-31760	NM_001360804	225207	Mm.40325	NM_145492	ENSMUSG00000024420	Zfp521	B930086A16Rik|Evi3|Znf521	zinc finger protein 521	protein-coding
Merged-chr1-143032444-1	chr1	143032354	143032535	+	4.12	NA	Intergenic	Intergenic	-608253	NM_020025	26878	Mm.285580	NM_020025	ENSMUSG00000033849	B3galt2	-	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2	protein-coding
Merged-chr11-96345865-1	chr11	96345760	96345971	+	4.12	NA	exon (NM_010458, exon 2 of 2)	exon (NM_010458, exon 2 of 2)	2096	NM_010458	15410	Mm.342481	NM_010458	ENSMUSG00000048763	Hoxb3	Hox-2.7	homeobox B3	protein-coding
Merged-chr12-110581624-1	chr12	110581521	110581728	+	4.12	NA	3' UTR (NM_001364206, exon 15 of 15)	3' UTR (NM_001364206, exon 15 of 15)	-9750	NR_033340	319786	Mm.129691	NR_033340		B930059L03Rik	-	RIKEN cDNA B930059L03 gene	ncRNA
Merged-chr11-26146682-1	chr11	26146584	26146782	+	4.12	NA	intron (NR_027973, intron 1 of 5)	intron (NR_027973, intron 1 of 5)	-55557	NR_105791	102466154		NR_105791	ENSMUSG00000099015	Mir6372	Gm27358|mmu-mir-6372	microRNA 6372	ncRNA
Merged-chr15-52046120-1	chr15	52045989	52046253	+	4.12	NA	TTS (NM_175503)	TTS (NM_175503)	6014	NM_175503	239435	Mm.24204	NM_175503	ENSMUSG00000068522	Aard	A5D3|AV328152	alanine and arginine rich domain containing protein	protein-coding
Merged-chr12-16538844-1	chr12	16538788	16538902	+	4.12	NA	intron (NM_001355598, intron 20 of 20)	intron (NM_001355598, intron 20 of 20)	50925	NM_001130412	14245	Mm.153625	NM_015763	ENSMUSG00000020593	Lpin1	Lipin1|fld	lipin 1	protein-coding
Merged-chr1-153682128-1	chr1	153682019	153682239	+	4.12	NA	intron (NM_026380, intron 5 of 6)	intron (NM_026380, intron 5 of 6)	16456	NM_001347115	67792	Mm.379143	NM_026380	ENSMUSG00000042671	Rgs8	6530413N01Rik	regulator of G-protein signaling 8	protein-coding
Merged-chr17-83255775-1	chr17	83255698	83255854	+	4.12	NA	Intergenic	RLTR19D|LTR|ERVK	40493	NM_134117	106522	Mm.311974	NM_134117	ENSMUSG00000024247	Pkdcc	AI115348|AW548124|Adtk1|ESTM17|MAd1|Sgk493|Vlk|X83346	protein kinase domain containing, cytoplasmic	protein-coding
Merged-chr2-17867452-1	chr2	17867383	17867523	+	4.12	NA	Intergenic	Intergenic	129505	NM_026627	68231	Mm.23887	NM_026627	ENSMUSG00000062651	H2al2a	1700113O17Rik|H2A.Bbd|H2A.L.2|H2afb1|H2al2|TSEG-1|Tseg1	H2A histone family member L2A	protein-coding
Merged-chr6-87991375-2	chr6	87991265	87991477	+	4.12	NA	Intergenic	Intergenic	9688	NR_026990	434064	Mm.371796	NR_026990	ENSMUSG00000084950	Gm5577	EG434064	predicted gene 5577	ncRNA
Merged-chr2-48520031-1	chr2	48519937	48520126	+	4.11	NA	Intergenic	Intergenic	-294078	NM_007396	11480	Mm.314338	NM_007396	ENSMUSG00000052155	Acvr2a	ActrIIa|Acvr2|TactrII	activin receptor IIA	protein-coding
Merged-chr3-101906233-2	chr3	101906038	101906367	+	4.11	NA	intron (NM_001039371, intron 2 of 11)	intron (NM_001039371, intron 2 of 11)	18251	NM_001039371	242126	Mm.90204	NM_001039371	ENSMUSG00000033147	Slc22a15	2610034P21Rik|4930477M19|A530052I06Rik|BB219042	solute carrier family 22 (organic anion/cation transporter), member 15	protein-coding
Merged-chr15-4874624-2	chr15	4874512	4874746	+	4.10	NA	Intergenic	Intergenic	-24108	NM_001166066	223825	Mm.159281	NM_001166066	ENSMUSG00000022155	Mroh2b	4930455B06Rik|Heatr7b2|SPIF	maestro heat-like repeat family member 2B	protein-coding
Merged-chr17-83964810-1	chr17	83964735	83964886	+	4.10	NA	Intergenic	Intergenic	-33742	NR_130994	78148	Mm.243918	NR_130994	ENSMUSG00000117431	8430430B14Rik	-	RIKEN cDNA 8430430B14 gene	ncRNA
Merged-chr8-25565159-1	chr8	25565077	25565242	+	4.09	NA	intron (NM_001079908, intron 8 of 17)	intron (NM_001079908, intron 8 of 17)	-9076	NR_110510	102633315	Mm.437828	NR_110510	ENSMUSG00000086134	Gm16159	-	predicted gene 16159	ncRNA
Merged-chr8-107208199-1	chr8	107208088	107208312	+	4.09	NA	Intergenic	Intergenic	-47964	NR_039557	100628577		NR_039557	ENSMUSG00000093061	Mir5098	mmu-mir-5098|mu-mir-5098	microRNA 5098	ncRNA
Merged-chr15-38066203-1	chr15	38066021	38066386	+	4.09	NA	intron (NM_001081359, intron 1 of 58)	intron (NM_001081359, intron 1 of 58)	12651	NM_001112721	70790	Mm.476840	NM_027553	ENSMUSG00000037487	Ubr5	Edd|Edd1	ubiquitin protein ligase E3 component n-recognin 5	protein-coding
Merged-chr6-127439860-2	chr6	127439740	127439963	+	4.09	NA	Intergenic	RMER1C|Other|Other	-6989	NM_001346513	101187	Mm.110818	NM_181402	ENSMUSG00000037997	Parp11	5330431N24Rik|AI851877|ARTD11|HIN1L|PARP-11	poly (ADP-ribose) polymerase family, member 11	protein-coding
Merged-chr4-95152221-1	chr4	95152137	95152307	+	4.09	NA	Intergenic	Intergenic	-100000	NM_010591	16476	Mm.275071	NM_010591	ENSMUSG00000052684	Jun	AP-1|Junc|c-jun	jun proto-oncogene	protein-coding
Merged-chr4-115101242-1	chr4	115101162	115101324	+	4.09	NA	Intergenic	Intergenic	12535	NM_026018	67182	Mm.30181	NM_026018	ENSMUSG00000028716	Pdzk1ip1	0610007F13Rik|2700030M23Rik|AU046042|Map17	PDZK1 interacting protein 1	protein-coding
Merged-chr9-47688397-1	chr9	47688291	47688504	+	4.08	NA	intron (NM_001025600, intron 1 of 8)	intron (NM_001025600, intron 1 of 8)	129811	NR_046048	100038460	Mm.447649	NR_046048		Gm10677	-	predicted gene 10677	ncRNA
Merged-chr1-127503928-1	chr1	127503826	127504032	+	4.08	NA	intron (NM_028135, intron 5 of 7)	B4|SINE|B4	174092	NM_028135	72160	Mm.281287	NM_028135	ENSMUSG00000026347	Tmem163	2610024A01Rik|A-cre|Act-Cre|SV31|Tg(ACTB-cre)2Mrt|actin-cre|cre<actin>	transmembrane protein 163	protein-coding
Merged-chr2-19038205-1	chr2	19038144	19038267	+	4.08	NA	Intergenic	Intergenic	39886	NR_024323	74629	Mm.117687	NR_024323	ENSMUSG00000026736	4930426L09Rik	-	RIKEN cDNA 4930426L09 gene	ncRNA
Merged-chr12-76188931-1	chr12	76188828	76189035	+	4.08	NA	Intergenic	MTD|LTR|ERVL-MaLR	-11672	NM_010157	13983	Mm.2561	NM_010157	ENSMUSG00000021055	Esr2	ER[b]|ERbeta|Estrb	estrogen receptor 2 (beta)	protein-coding
Merged-chr7-80095708-1	chr7	80095651	80095766	+	4.08	NA	exon (NM_173011, exon 10 of 11)	exon (NM_173011, exon 10 of 11)	19642	NM_173011	269951	Mm.246432	NM_173011	ENSMUSG00000030541	Idh2	E430004F23|IDPm|Idh-2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	protein-coding
Merged-chr1-39840959-1	chr1	39840802	39841118	+	4.08	NA	Intergenic	Intergenic	6370	NR_040465	73426	Mm.396239	NR_040465	ENSMUSG00000101634	1700066B17Rik	-	RIKEN cDNA 1700066B17 gene	ncRNA
Merged-chr17-3240329-1	chr17	3240245	3240415	+	4.08	NA	Intergenic	Intergenic	-86243	NM_001122998	24001	Mm.137134	NM_011878	ENSMUSG00000023800	Tiam2	3000002F19Rik|STEF|mKIAA2016	T cell lymphoma invasion and metastasis 2	protein-coding
Merged-chr15-10447360-1	chr15	10447261	10447460	+	4.07	NA	intron (NM_030046, intron 11 of 11)	intron (NM_030046, intron 11 of 11)	23156	NM_030046	78244	Mm.297862	NM_030046	ENSMUSG00000044224	Dnajc21	4930461P20Rik|9930116P15Rik	DnaJ heat shock protein family (Hsp40) member C21	protein-coding
Merged-chr17-73022869-2	chr17	73022682	73022989	+	4.07	NA	Intergenic	Intergenic	-85150	NM_001081071	225010	Mm.329194	NM_001081071	ENSMUSG00000054469	Lclat1	AI181996|Agpat8|Alcat1|Gm91|Lycat	lysocardiolipin acyltransferase 1	protein-coding
Merged-chr16-70348480-1	chr16	70348393	70348569	+	4.06	NA	intron (NM_028803, intron 1 of 15)	MTD|LTR|ERVL-MaLR	34532	NM_028803	74185	Mm.396102	NM_028803	ENSMUSG00000022707	Gbe1	2310045H19Rik|2810426P10Rik|D16Ertd536e	glucan (1,4-alpha-), branching enzyme 1	protein-coding
Merged-chr4-72123157-1	chr4	72123079	72123237	+	4.06	NA	intron (NM_001285530, intron 14 of 17)	intron (NM_001285530, intron 14 of 17)	77735	NM_001285532	21885	Mm.278444	NM_011599	ENSMUSG00000008305	Tle1	C230057C06Rik|Estm14|Grg-1|Grg1|Tle4l	transducin-like enhancer of split 1	protein-coding
Merged-chr8-8906389-4	chr8	8906254	8906651	+	4.06	NA	Intergenic	Intergenic	-215915	NM_176849	234023	Mm.251655	NM_176849	ENSMUSG00000040459	Arglu1	9430010O03Rik|C130008N12	arginine and glutamate rich 1	protein-coding
Merged-chr10-120370632-1	chr10	120370547	120370718	+	4.06	NA	exon (NM_001347170, exon 5 of 6)	exon (NM_001347170, exon 5 of 6)	-18891	NR_040626	320626	Mm.446091	NR_040626	ENSMUSG00000090191	9230105E05Rik	-	RIKEN cDNA 9230105E05 gene	ncRNA
Merged-chr6-55700230-1	chr6	55700097	55700365	+	4.06	NA	Intergenic	Intergenic	15660	NR_046071	100041339	Mm.403680	NR_046071	ENSMUSG00000108063	Gm3279	-	predicted gene 3279	ncRNA
Merged-chr6-127522037-1	chr6	127521969	127522106	+	4.06	NA	Intergenic	Intergenic	-39299	NM_001033464	381812	Mm.296093	NM_001033464	ENSMUSG00000061414	Cracr2a	Efcab4b|Gm1073|Gm462	calcium release activated channel regulator 2A	protein-coding
Merged-chr19-27121137-1	chr19	27121065	27121210	+	4.06	NA	Intergenic	Intergenic	-95347	NM_001347441	22359	Mm.4141	NM_013703	ENSMUSG00000024924	Vldlr	AA408956|AI451093|AW047288	very low density lipoprotein receptor	protein-coding
Merged-chr19-3903258-1	chr19	3903128	3903389	+	4.05	NA	intron (NM_016921, intron 5 of 19)	intron (NM_016921, intron 5 of 19)	1972	NM_016921	27060	Mm.271689	NM_016921	ENSMUSG00000001750	Tcirg1	ATP6N1C|ATP6a3|Atp6i|OC-116|OPTB1|Stv1|TIRC7|Vph1|oc	T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3	protein-coding
Merged-chr7-109186546-1	chr7	109186491	109186603	+	4.05	NA	Intergenic	Intergenic	-11340	NM_001302205	109594	Mm.360145	NM_057173	ENSMUSG00000036111	Lmo1	Rbtn-1|Rbtn1|Ttg1	LIM domain only 1	protein-coding
Merged-chr13-104535368-1	chr13	104535216	104535521	+	4.05	NA	Intergenic	L1M4|LINE|L1	247533	NR_136938	108154	Mm.208125	NM_175496	ENSMUSG00000046169	Adamts6	A930019D11Rik|ADAM-TS6|b2b1879.1Clo|b2b2029Clo|b2b2182Clo|b2b2187.1Clo|b2b2228Clo	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6	protein-coding
